,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered
1861,2167,w715d917,Green,1.0,4969.0,1,2,2,choice,1,1,9,9.0,3,3,1,1
1862,2168,w715d917,Object,1.0,1119.0,0,3,2,choice,3,1,-1,8.0,3,3,1,1
1863,2169,w715d917,Red,0.0,1548.0,1,4,2,choice,3,1,-5,4.0,3,3,2,2
1864,2170,w715d917,Scene,0.0,2946.0,1,5,2,choice,2,1,-4,1.0,3,3,1,1
1865,2171,w715d917,Food,1.0,3799.0,1,6,2,choice,1,1,8,5.0,3,3,1,1
1866,2172,w715d917,Red,1.0,2246.0,0,1,3,choice,2,1,-1,-1.0,4,4,1,1
1867,2173,w715d917,Green,1.0,2176.0,0,2,3,choice,3,1,-2,11.0,4,4,2,2
1868,2174,w715d917,Animal,1.0,1461.0,1,3,3,choice,2,1,2,0.0,4,4,1,1
1869,2175,w715d917,Food,1.0,1682.0,1,4,3,choice,3,1,2,14.0,4,4,2,2
1870,2176,w715d917,Object,1.0,7452.0,0,5,3,choice,1,1,-3,2.0,4,4,1,1
1871,2177,w715d917,Blue,1.0,1517.0,1,6,3,choice,1,1,4,6.0,4,4,1,1
1872,2178,w715d917,Animal,1.0,5573.0,0,1,4,choice,3,3,-5,-10.0,6,6,3,3
1873,2179,w715d917,Yellow,1.0,2032.0,1,2,4,choice,2,2,4,-2.0,6,6,2,2
1874,2180,w715d917,Blue,,,0,3,4,choice,3,3,1,4.0,6,6,3,3
1875,2181,w715d917,Red,1.0,6651.0,0,4,4,choice,1,1,-8,-7.0,6,6,1,1
1876,2182,w715d917,Scene,1.0,3629.0,1,5,4,choice,1,1,4,5.0,6,6,1,1
1877,2183,w715d917,Object,0.0,2515.0,1,6,4,choice,2,2,-2,0.0,6,6,2,2
1878,2184,w715d917,Blue,0.0,6000.0,1,1,5,choice,3,1,-2,-3.0,5,5,2,2
1879,2185,w715d917,Scene,1.0,1268.0,0,2,5,choice,3,3,-2,1.0,5,5,3,3
1880,2186,w715d917,Green,1.0,887.0,1,3,5,choice,1,1,9,9.0,5,5,1,1
1881,2187,w715d917,Animal,1.0,1044.0,1,4,5,choice,1,2,7,2.0,5,5,1,1
1882,2188,w715d917,Object,0.0,3853.0,1,5,5,choice,2,1,-3,2.0,5,5,1,1
1883,2189,w715d917,Red,0.0,2458.0,1,6,5,choice,2,1,-5,-1.0,5,5,2,2
1884,2190,wa913679,Red,1.0,3480.0,1,1,1,choice,1,1,4,4.0,5,5,1,1
1885,2191,wa913679,Blue,0.0,3158.0,1,2,1,choice,3,2,-1,2.0,5,5,2,2
1886,2192,wa913679,Scene,0.0,3593.0,0,3,1,choice,3,2,3,-13.0,5,5,3,3
1887,2193,wa913679,Animal,1.0,3551.0,1,4,1,choice,2,1,1,6.0,5,5,1,1
1888,2194,wa913679,Yellow,0.0,3133.0,1,5,1,choice,2,2,-6,-6.0,5,5,2,2
1889,2195,wa913679,Food,1.0,3360.0,0,6,1,choice,1,1,-7,7.0,5,5,1,1
1890,2196,wa913679,Green,1.0,2403.0,1,1,2,choice,1,1,3,4.0,6,6,1,1
1891,2197,wa913679,Red,0.0,4749.0,1,2,2,choice,3,2,-4,-8.0,6,6,3,3
1892,2198,wa913679,Yellow,1.0,1969.0,0,3,2,choice,2,2,-1,-2.0,6,6,2,2
1893,2199,wa913679,Animal,1.0,2957.0,1,4,2,choice,3,3,1,1.0,6,6,3,3
1894,2200,wa913679,Object,0.0,6040.0,0,5,2,choice,2,2,4,-14.0,6,6,2,2
1895,2201,wa913679,Food,1.0,7450.0,0,6,2,choice,1,1,-7,7.0,6,6,1,1
1896,2202,wa913679,Red,0.0,2176.0,1,1,3,choice,1,2,-7,-9.0,4,4,1,1
1897,2203,wa913679,Green,1.0,6057.0,1,2,3,choice,2,2,4,0.0,4,4,2,2
1898,2204,wa913679,Animal,0.0,3839.0,0,3,3,choice,1,1,2,6.0,4,4,0,0
1899,2205,wa913679,Object,0.0,2123.0,0,4,3,choice,2,2,1,-10.0,4,4,2,2
1900,2206,wa913679,Blue,1.0,738.0,1,5,3,choice,3,3,1,7.0,4,4,1,1
1901,2207,wa913679,Food,0.0,2927.0,1,6,3,choice,3,3,-5,2.0,4,4,2,2
1902,2208,wa913679,Food,0.0,1709.0,1,1,4,choice,2,3,-4,-4.0,4,4,1,2
1903,2209,wa913679,Blue,0.0,6286.0,1,2,4,choice,1,2,-2,-2.0,4,4,1,2
1904,2210,wa913679,Green,0.0,2603.0,1,3,4,choice,2,2,-2,-2.0,4,4,1,1
1905,2211,wa913679,Scene,0.0,1010.0,1,4,4,choice,3,3,-1,-1.0,4,4,3,3
1906,2212,wa913679,Object,0.0,6275.0,0,5,4,choice,1,1,3,3.0,4,4,0,0
1907,2213,wa913679,Yellow,0.0,1802.0,0,6,4,choice,3,2,2,2.0,4,4,2,2
1908,2214,wa913679,Blue,0.0,5935.0,0,1,5,choice,1,1,7,-6.0,6,6,1,1
1909,2215,wa913679,Object,1.0,1635.0,1,2,5,choice,3,2,4,5.0,6,6,3,3
1910,2216,wa913679,Animal,0.0,1530.0,1,3,5,choice,1,1,-3,3.0,6,6,1,1
1911,2217,wa913679,Red,1.0,545.0,0,4,5,choice,3,2,-2,6.0,6,6,3,3
1912,2218,wa913679,Green,0.0,1070.0,1,5,5,choice,2,2,-5,-3.0,6,6,2,2
1913,2219,wa913679,Scene,0.0,1244.0,1,6,5,choice,2,2,-1,-11.0,6,6,2,2
1914,2220,wb71ae9a,Animal,0.0,7427.0,1,1,1,choice,1,4,-5,3.0,2,2,0,0
1915,2221,wb71ae9a,Yellow,1.0,2299.0,0,2,1,choice,2,4,-2,-2.0,2,2,1,1
1916,2222,wb71ae9a,Blue,,,0,3,1,choice,1,4,3,3.0,2,2,0,0
1917,2223,wb71ae9a,Red,0.0,2245.0,1,4,1,choice,3,4,-2,2.0,2,2,1,1
1918,2224,wb71ae9a,Food,1.0,1863.0,1,5,1,choice,2,4,2,2.0,2,2,1,1
1919,2225,wb71ae9a,Scene,1.0,2856.0,1,6,1,choice,3,4,2,-2.0,2,2,1,1
1920,2226,wb71ae9a,Yellow,0.0,4717.0,1,1,2,choice,2,4,-4,-2.0,2,2,0,0
1921,2227,wb71ae9a,Blue,0.0,2899.0,1,2,2,choice,3,4,-1,-7.0,2,2,2,2
1922,2228,wb71ae9a,Food,0.0,4403.0,1,3,2,choice,1,4,-3,-6.0,2,2,0,0
1923,2229,wb71ae9a,Green,0.0,3070.0,0,4,2,choice,1,4,8,-3.0,2,2,0,0
1924,2230,wb71ae9a,Animal,0.0,1756.0,0,5,2,choice,3,4,3,-16.0,2,2,1,1
1925,2231,wb71ae9a,Object,1.0,2399.0,1,6,2,choice,2,4,3,10.0,2,2,1,1
1926,2232,wb71ae9a,Scene,0.0,2606.0,1,1,3,choice,1,4,-4,3.0,1,1,0,0
1927,2233,wb71ae9a,Yellow,0.0,2355.0,0,2,3,choice,1,4,6,-8.0,1,1,0,0
1928,2234,wb71ae9a,Food,1.0,1022.0,1,3,3,choice,3,4,4,-25.0,1,1,0,0
1929,2235,wb71ae9a,Green,0.0,1919.0,1,4,3,choice,3,4,-2,-11.0,1,1,0,0
1930,2236,wb71ae9a,Object,0.0,2005.0,1,5,3,choice,2,4,-2,-12.0,1,1,1,1
1931,2237,wb71ae9a,Red,0.0,1501.0,1,6,3,choice,2,4,-6,-15.0,1,1,1,1
1932,2238,wb71ae9a,Red,1.0,544.0,0,1,4,choice,2,4,-8,-5.0,2,2,1,1
1933,2239,wb71ae9a,Yellow,0.0,507.0,1,2,4,choice,3,4,-1,-9.0,2,2,0,1
1934,2240,wb71ae9a,Animal,0.0,1307.0,0,3,4,choice,3,4,2,-21.0,2,2,2,2
1935,2241,wb71ae9a,Blue,0.0,498.0,0,4,4,choice,1,4,3,-6.0,2,2,1,1
1936,2242,wb71ae9a,Object,0.0,403.0,1,5,4,choice,1,4,-5,-6.0,2,2,0,0
1937,2243,wb71ae9a,Scene,1.0,547.0,0,6,4,choice,2,4,-3,7.0,2,2,0,0
