"elpd_total","elpd_relevant","elpd_diff"
-7.83011035745094,-7.76940900890075,0.0607013485501886
-8.422868540365,-8.45767636787259,-0.0348078275075903
-8.24747692624565,-8.25767599403815,-0.0101990677924935
-7.79031843713775,-7.94066531773406,-0.15034688059631
-8.81095990453266,-8.86129841218399,-0.0503385076513236
-7.80683716294896,-7.78160119775933,0.0252359651896281
-7.77588202920431,-7.74432267345527,0.0315593557490486
-10.4244644179062,-10.5130244222918,-0.0885600043856201
-8.64632997591737,-8.62024907722051,0.0260808986968559
-8.22791614221656,-8.21310646032864,0.0148096818879253
-8.27688769116834,-8.27289329355224,0.00399439761609521
-8.56493795231791,-8.61679357042994,-0.0518556181120342
-8.13516123699075,-8.07977759186825,0.0553836451225003
-9.48782082486303,-9.22525740854127,0.262563416321751
-9.75067377764659,-9.82510102054474,-0.0744272428981496
-9.04623501465386,-9.11791900073885,-0.0716839860849898
-8.35811238267529,-8.35658569956518,0.00152668311010729
-8.21156249182857,-8.27196841216684,-0.0604059203382707
-10.3925394487829,-10.3380691471493,0.0544703016336179
-8.21824526391862,-8.11366981977563,0.104575444142991
-8.88733084737844,-8.85153454427263,0.0357963031058084
-9.39614603383417,-9.36884199734799,0.0273040364861785
-8.48193672121677,-8.47443411502491,0.00750260619185639
-8.27308057324802,-8.25698362223915,0.0160969510088744
-10.5853149261591,-10.1917877654768,0.393527160682343
-9.74148801978546,-9.78651401329218,-0.0450259935067159
-9.76129794440576,-9.62335274651926,0.137945197886502
-8.3803269437256,-8.34739166081377,0.0329352829118292
-8.99184065250855,-9.11895197233494,-0.127111319826394
-9.59369728576739,-9.48224027559109,0.111457010176306
-8.15720334893288,-8.14775064570161,0.00945270323127367
-8.44446951186122,-8.45519015120304,-0.0107206393418178
-8.40801061140672,-8.20575379923331,0.20225681217341
-8.54277169474297,-8.5553325674709,-0.0125608727279261
-8.23851414587167,-8.31532200060265,-0.0768078547309852
-9.66294287446793,-9.65744422343861,0.00549865102932046
-8.73878170114176,-8.73181400397871,0.00696769716305745
-9.04462273572983,-9.01899218433583,0.0256305513940038
-8.45564596446058,-8.42697472327018,0.0286712411903984
-8.44147950799402,-8.34168216004435,0.0997973479496643
-8.57011133391991,-8.63719822157917,-0.0670868876592614
-9.13682803073401,-9.14302309279136,-0.00619506205734943
-8.87471172776634,-8.85074207814762,0.0239696496187225
-8.42839373595397,-8.43906024212343,-0.0106665061694589
-9.7019773122843,-9.61561012580227,0.0863671864820308
-9.64926541941327,-9.62785165955784,0.0214137598554256
-8.7200265478863,-8.71893202665015,0.0010945212361495
